timestamp,value
378,1022
379,1022
380,789
381,348
382,0
383,0
384,0
385,0
386,0
387,0
388,0
389,237
390,799
391,1022
392,1022
393,1022
394,1023
395,1022
396,1022
397,1022
398,1022
399,1022
400,783
401,346
402,0
403,0
404,0
405,0
406,0
407,0
408,0
409,243
410,804
411,1022
412,1022
413,1022
414,1023
415,1022
416,1022
417,1022
418,1022
419,1022
420,782
421,345
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,237
430,798
431,1022
432,1023
433,1023
434,1023
435,1022
436,1023
437,1022
438,1022
439,1022
440,790
441,353
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,228
450,789
451,1022
452,1022
453,1023
454,1022
455,1022
456,1023
457,1022
458,1022
459,1022
460,790
461,353
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,233
470,795
471,1022
472,1022
473,1023
474,1023
475,1023
476,1023
477,1022
478,1022
479,1022
480,790
481,358
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,231
490,793
491,1022
492,1023
493,1023
494,1023
495,1022
496,1022
497,1022
498,1022
499,1022
500,792
501,360
502,0
503,0
504,0
505,0
506,0
507,0
508,0
509,227
510,787
511,1022
512,1022
513,1022
514,1023
515,1022
516,1022
517,1022
518,1022
519,1022
520,791
521,360
522,0
523,0
524,0
525,0
526,0
527,0
528,0
529,229
530,791
531,1022
532,1023
533,1023
534,1023
535,1022
536,1022
537,1022
538,1022
539,1022
540,795
541,364
542,0
543,0
544,0
545,0
546,0
547,0
548,0
549,223
550,780
551,1022
552,1023
553,1022
554,1023
555,1022
556,1022
557,1022
558,1022
559,1022
560,802
561,372
562,0
563,0
564,0
565,0
566,0
567,0
568,0
569,217
570,774
571,1022
572,1022
573,1023
574,1022
575,1022
576,1022
577,1023
578,1022
579,1022
580,799
581,372
582,0
583,0
584,0
585,0
586,0
587,0
588,0
589,214
590,775
591,1022
592,1022
593,1022
594,1023
595,1022
596,1022
597,1022
598,1022
599,1022
600,802
601,377
602,0
603,0
604,0
605,0
606,0
607,0
608,0
609,212
610,771
611,1022
612,1022
613,1023
614,1023
615,1022
616,1022
617,1022
618,1022
619,1022
620,804
621,380
622,0
623,0
624,0
625,0
626,0
627,0
628,0
629,207
630,765
631,1022
632,1023
633,1023
634,1023
635,1022
636,1022
637,1022
638,1022
639,1022
640,804
641,382
642,0
643,0
644,0
645,0
646,0
647,0
648,0
649,207
650,764
651,1022
652,1022
653,1023
654,1023
655,1022
656,1023
657,1023
658,1022
659,1022
660,810
661,388
662,0
663,0
664,0
665,0
666,0
667,0
668,0
669,197
670,754
671,1022
672,1022
673,1023
674,1023
675,1023
676,1022
677,1022
678,1022
679,1022
680,813
681,392
682,0
683,0
684,0
685,0
686,0
687,0
688,0
689,199
690,753
691,1022
692,1023
693,1022
694,1022
695,1022
696,1023
697,1022
698,1022
699,1022
700,818
701,399
702,0
703,0
704,0
705,0
706,0
707,0
708,0
709,194
710,750
711,1022
712,1023
713,1022
714,1022
715,1022
716,1022
717,1022
718,1022
719,1022
720,816
721,400
722,0
723,0
724,0
725,0
726,0
727,0
728,0
729,188
730,743
731,1022
732,1022
733,1022
734,1023
735,1023
736,1023
737,1022
738,1022
739,1022
740,822
741,407
742,0
743,0
744,0
745,0
746,0
747,0
748,0
749,186
750,739
751,1022
752,1022
753,1022
754,1023
755,1022
756,1023
757,1022
758,1022
759,1022
760,825
761,411
762,0
763,0
764,0
765,0
766,0
767,0
768,0
769,188
770,741
771,1022
772,1023
773,1023
774,1022
775,1022
776,1022
777,1022
778,1022
779,1022
780,820
781,407
782,0
783,0
784,0
785,0
786,0
787,0
788,0
789,181
790,734
791,1022
792,1023
793,1022
794,1023
795,1022
796,1022
797,1022
798,1022
799,1022
800,822
801,409
802,0
803,0
804,0
805,0
806,0
807,0
808,0
809,183
810,735
811,1022
812,1022
813,1023
814,1022
815,1023
816,1022
817,1022
818,1022
819,1022
820,825
821,413
822,0
823,0
824,0
825,0
826,0
827,0
828,0
829,178
830,729
831,1022
832,1023
833,1023
834,1022
835,1022
836,1022
837,1022
838,1022
839,1022
840,828
841,419
842,0
843,0
844,0
845,0
846,0
847,0
848,0
849,174
850,722
851,1022
852,1022
853,1022
854,1023
855,1022
856,1022
857,1022
858,1022
859,1022
860,829
861,422
862,0
863,0
864,0
865,0
866,0
867,0
868,0
869,172
870,720
871,1022
872,1023
873,1023
874,1023
875,1023
876,1022
877,1022
878,1022
879,1022
880,832
881,424
882,0
883,0
884,0
885,0
886,0
887,0
888,0
889,170
890,718
891,1022
892,1022
893,1022
894,1022
895,1022
896,1022
897,1022
898,1022
899,1022
900,834
901,428
902,0
903,0
904,0
905,0
906,0
907,0
908,0
909,160
910,707
911,1022
912,1023
913,1022
914,1023
915,1023
916,1022
917,1022
918,1022
919,1022
920,835
921,432
922,0
923,0
924,0
925,0
926,0
927,0
928,0
929,163
930,708
931,1022
932,1023
933,1023
934,1022
935,1022
936,1023
937,1022
938,1022
939,1022
940,841
941,437
942,0
943,0
944,0
945,0
946,0
947,0
948,0
949,154
950,698
951,1022
952,1023
953,1023
954,1023
955,1023
956,1022
957,1023
958,1022
959,1022
960,844
961,444
962,0
963,0
964,0
965,0
966,0
967,0
968,0
969,154
970,698
971,1022
972,1023
973,1023
974,1023
975,1022
976,1022
977,1022
978,1022
979,1022
980,850
981,448
982,0
983,0
984,0
985,0
986,0
987,0
988,0
989,148
990,692
991,1022
992,1022
993,1022
994,1023
995,1023
996,1022
997,1022
998,1022
999,1022
1000,847
1001,450
1002,0
1003,0
1004,0
1005,0
1006,0
1007,0
1008,0
1009,146
1010,688
1011,1022
1012,1022
1013,1023
1014,1023
1015,1022
1016,1023
1017,1022
1018,1022
1019,1022
1020,853
1021,456
1022,0
1023,0
1024,0
1025,0
1026,0
1027,0
1028,0
1029,142
1030,684
1031,1022
1032,1023
1033,1022
1034,1022
1035,1022
1036,1022
1037,1022
1038,1022
1039,1022
1040,856
1041,460
1042,0
1043,0
1044,0
1045,0
1046,0
1047,0
1048,0
1049,139
1050,679
1051,1022
1052,1022
1053,1022
1054,1023
1055,1022
1056,1023
1057,1022
1058,1022
1059,1022
1060,854
1061,462
1062,0
1063,0
1064,0
1065,0
1066,0
1067,0
1068,0
1069,138
1070,678
1071,1022
1072,1023
1073,1022
1074,1023
1075,1022
1076,1023
1077,1022
1078,1022
1079,1022
1080,853
1081,457
1082,0
1083,0
1084,0
1085,0
1086,0
1087,0
1088,0
1089,132
1090,671
1091,1022
1092,1022
1093,1022
1094,1023
1095,1022
1096,1022
1097,1022
1098,1022
1099,1022
1100,862
1101,469
1102,0
1103,0
1104,0
1105,0
1106,0
1107,0
1108,0
1109,126
1110,664
1111,1022
1112,1022
1113,1022
1114,1023
1115,1022
1116,1022
1117,1023
1118,1022
1119,1022
1120,864
1121,472
1122,0
1123,0
1124,0
1125,0
1126,0
1127,0
1128,0
1129,127
1130,664
1131,1022
1132,1022
1133,1023
1134,1023
1135,1022
1136,1022
1137,1023
1138,1022
1139,1022
1140,861
1141,473
1142,0
1143,0
1144,0
1145,0
1146,0
1147,0
1148,0
1149,124
1150,659
1151,1022
1152,1023
1153,1023
1154,1023
1155,1022
1156,1023
1157,1023
1158,1022
1159,1022
1160,862
1161,474
1162,0
1163,0
1164,0
1165,0
1166,0
1167,0
1168,0
1169,124
1170,658
1171,1022
1172,1022
1173,1022
1174,1023
1175,1022
1176,1022
1177,1022
1178,1022
1179,1022
1180,868
1181,480
1182,0
1183,0
1184,0
1185,0
1186,0
1187,0
1188,0
1189,112
1190,647
1191,1022
1192,1023
1193,1022
1194,1023
1195,1022
1196,1023
1197,1022
1198,1022
1199,1022
1200,872
1201,487
1202,0
1203,0
1204,0
1205,0
1206,0
1207,0
1208,0
1209,115
1210,647
1211,1022
1212,1023
1213,1022
1214,1022
1215,1022
1216,1022
1217,1022
1218,1022
1219,1022
1220,873
1221,490
1222,0
1223,0
1224,0
1225,0
1226,0
1227,0
1228,0
1229,110
1230,641
1231,1022
1232,1023
1233,1023
1234,1023
1235,1022
1236,1022
1237,1022
1238,1022
1239,1022
1240,874
1241,492
1242,0
1243,0
1244,0
1245,0
1246,0
1247,0
1248,0
1249,107
1250,638
1251,1022
1252,1023
1253,1022
1254,1023
1255,1022
1256,1023
1257,1022
1258,1022
1259,1022
1260,877
1261,495
1262,0
1263,0
1264,0
1265,0
1266,0
1267,0
1268,0
1269,102
1270,632
1271,1022
1272,1023
1273,1023
1274,1022
1275,1022
1276,1022
1277,1022
1278,1022
1279,1022
1280,882
1281,502
1282,0
1283,0
1284,0
1285,0
1286,0
1287,0
1288,0
1289,99
1290,626
1291,1022
1292,1022
1293,1023
1294,1023
1295,1023
1296,1022
1297,1022
1298,1022
1299,1022
1300,881
1301,503
1302,0
1303,0
1304,0
1305,0
1306,0
1307,0
1308,0
1309,97
1310,624
1311,1022
1312,1022
1313,1022
1314,1023
1315,1023
1316,1023
1317,1022
1318,1022
1319,1022
1320,883
1321,505
1322,0
1323,0
1324,0
1325,0
1326,0
1327,0
1328,0
1329,92
1330,618
1331,1022
1332,1022
1333,1023
1334,1022
1335,1022
1336,1022
1337,1022
1338,1022
1339,1022
1340,884
1341,507
1342,0
1343,0
1344,0
1345,0
1346,0
1347,0
1348,0
1349,88
1350,614
1351,1022
1352,1022
1353,1022
1354,1023
1355,1023
1356,1023
1357,1022
1358,1022
1359,1022
1360,887
1361,513
1362,0
1363,0
1364,0
1365,0
1366,0
1367,0
1368,0
1369,85
1370,609
1371,1022
1372,1022
1373,1022
1374,1023
1375,1023
1376,1022
1377,1022
1378,1022
1379,1022
1380,890
1381,518
1382,1
1383,0
1384,0
1385,0
1386,0
1387,0
1388,0
1389,88
1390,609
1391,1022
1392,1023
1393,1023
1394,1022
1395,1022
1396,1023
1397,1022
1398,1022
1399,1022
1400,888
1401,516
1402,2
1403,0
1404,0
1405,0
1406,0
1407,0
1408,0
1409,78
1410,600
1411,1022
1412,1023
1413,1023
1414,1023
1415,1022
1416,1023
1417,1022
1418,1022
1419,1022
1420,896
1421,524
1422,5
1423,0
1424,0
1425,0
1426,0
1427,0
1428,0
1429,73
1430,596
1431,1022
1432,1023
1433,1022
1434,1023
1435,1023
1436,1023
1437,1022
1438,1022
1439,1022
1440,893
1441,523
1442,7
1443,0
1444,0
1445,0
1446,0
1447,0
1448,0
1449,76
1450,595
1451,1022
1452,1022
1453,1022
1454,1023
1455,1022
1456,1023
1457,1022
1458,1022
1459,1022
1460,895
1461,528
1462,9
1463,0
1464,0
1465,0
1466,0
1467,0
1468,0
1469,79
1470,596
1471,1022
1472,1022
1473,1022
1474,1023
1475,1022
1476,1022
1477,1022
1478,1022
1479,1022
1480,897
1481,530
1482,11
1483,0
1484,0
1485,0
1486,0
1487,0
1488,0
1489,67
1490,584
1491,1022
1492,1022
1493,1022
1494,1023
1495,1023
1496,1023
1497,1022
1498,1022
1499,1022
1500,896
1501,530
1502,13
1503,0
1504,0
1505,0
1506,0
1507,0
1508,0
1509,71
1510,587
1511,1022
1512,1022
1513,1022
1514,1023
1515,1022
1516,1022
1517,1022
1518,1022
1519,1022
1520,899
1521,536
1522,18
1523,0
1524,0
1525,0
1526,0
1527,0
1528,0
1529,64
1530,579
1531,1022
1532,1022
1533,1022
1534,1023
1535,1022
1536,1022
1537,1022
1538,1022
1539,1022
1540,903
1541,540
1542,23
1543,0
1544,0
1545,0
1546,0
1547,0
1548,0
1549,59
1550,574
1551,1022
1552,1022
1553,1022
1554,1022
1555,1023
1556,1022
1557,1022
1558,1022
1559,1022
1560,907
1561,545
1562,29
1563,0
1564,0
1565,0
1566,0
1567,0
1568,0
1569,59
1570,571
1571,1022
1572,1022
1573,1023
1574,1023
1575,1022
1576,1022
1577,1022
1578,1022
1579,1022
1580,904
1581,544
1582,28
1583,0
1584,0
1585,0
1586,0
1587,0
1588,0
1589,57
1590,570
1591,1022
1592,1022
1593,1023
1594,1023
1595,1022
1596,1022
1597,1022
1598,1022
1599,1022
1600,906
1601,548
1602,32
1603,0
1604,0
1605,0
1606,0
1607,0
1608,0
1609,55
1610,567
1611,1022
1612,1023
1613,1023
1614,1022
1615,1022
1616,1023
1617,1022
1618,1022
1619,1022
1620,910
1621,554
1622,42
1623,0
1624,0
1625,0
1626,0
1627,0
1628,0
1629,52
1630,563
1631,1022
1632,1022
1633,1023
1634,1022
1635,1023
1636,1023
1637,1022
1638,1022
1639,1022
1640,910
1641,554
1642,40
1643,0
1644,0
1645,0
1646,0
1647,0
1648,0
1649,41
1650,552
1651,1022
1652,1022
1653,1023
1654,1023
1655,1022
1656,1023
1657,1023
1658,1022
1659,1022
1660,911
1661,558
1662,44
1663,0
1664,0
1665,0
1666,0
1667,0
1668,0
1669,40
1670,551
1671,1022
1672,1022
1673,1023
1674,1023
1675,1022
1676,1022
1677,1022
1678,1022
1679,1022
1680,913
1681,560
1682,47
1683,0
1684,0
1685,0
1686,0
1687,0
1688,0
1689,40
1690,549
1691,1022
1692,1023
1693,1022
1694,1022
1695,1022
1696,1022
1697,1022
1698,1022
1699,1022
1700,919
1701,568
1702,54
1703,0
1704,0
1705,0
1706,0
1707,0
1708,0
1709,34
1710,542
1711,1022
1712,1023
1713,1023
1714,1023
1715,1022
1716,1022
1717,1023
1718,1022
1719,1022
1720,922
1721,572
1722,60
1723,0
1724,0
1725,0
1726,0
1727,0
1728,0
1729,32
1730,542
1731,1022
1732,1022
1733,1022
1734,1022
1735,1022
1736,1023
1737,1022
1738,1022
1739,1022
1740,918
1741,566
1742,54
1743,0
1744,0
1745,0
1746,0
1747,0
1748,0
1749,18
1750,535
1751,1022
1752,1023
1753,1023
1754,1023
1755,1023
1756,1023
1757,1022
1758,1022
1759,1022
1760,923
1761,572
1762,61
1763,0
1764,0
1765,0
1766,0
1767,0
1768,0
1769,2
1770,529
1771,1022
1772,1023
1773,1023
1774,1022
1775,1022
1776,1022
1777,1022
1778,1022
1779,1022
1780,924
1781,577
1782,67
1783,0
1784,0
1785,0
1786,0
1787,0
1788,0
1789,8
1790,531
1791,1022
1792,1022
1793,1022
1794,1023
1795,1022
1796,1023
1797,1022
1798,1022
1799,1022
1800,920
1801,577
1802,69
1803,0
1804,0
1805,0
1806,0
1807,0
1808,0
1809,0
1810,525
1811,1021
1812,1022
1813,1022
1814,1022
1815,1023
1816,1022
1817,1022
1818,1022
1819,1022
1820,925
1821,580
1822,73
1823,0
1824,0
1825,0
1826,0
1827,0
1828,0
1829,0
1830,524
1831,1021
1832,1022
1833,1022
1834,1023
1835,1022
1836,1022
1837,1022
1838,1022
1839,1022
1840,927
1841,585
1842,76
1843,0
1844,0
1845,0
1846,0
1847,0
1848,0
1849,0
1850,520
1851,1021
1852,1022
1853,1023
1854,1022
1855,1022
1856,1023
1857,1022
1858,1022
1859,1022
1860,929
1861,588
1862,77
1863,0
1864,0
1865,0
1866,0
1867,0
1868,0
1869,0
1870,515
1871,1020
1872,1023
1873,1022
1874,1023
1875,1022
1876,1023
1877,1022
1878,1022
1879,1022
1880,931
1881,593
1882,84
1883,0
1884,0
1885,0
1886,0
1887,0
1888,0
1889,0
1890,510
1891,1019
1892,1022
1893,1023
1894,1023
1895,1022
1896,1022
1897,1022
1898,1022
1899,1022
1900,931
1901,593
1902,87
1903,0
1904,0
1905,0
1906,0
1907,0
1908,0
1909,0
1910,512
1911,1020
1912,1022
1913,1023
1914,1023
1915,1022
1916,1023
1917,1022
1918,1022
1919,1022
1920,933
1921,595
1922,87
1923,0
1924,0
1925,0
1926,0
1927,0
1928,0
1929,0
1930,508
1931,1019
1932,1022
1933,1023
1934,1023
1935,1022
1936,1023
1937,1023
1938,1022
1939,1022
1940,938
1941,602
1942,97
1943,0
1944,0
1945,0
1946,0
1947,0
1948,0
1949,0
1950,503
1951,1018
1952,1022
1953,1022
1954,1023
1955,1022
1956,1022
1957,1022
1958,1022
1959,1022
1960,935
1961,599
1962,91
1963,0
1964,0
1965,0
1966,0
1967,0
1968,0
1969,0
1970,499
1971,1017
1972,1022
1973,1023
1974,1023
1975,1022
1976,1023
1977,1023
1978,1022
1979,1022
1980,935
1981,602
1982,97
1983,0
1984,0
1985,0
1986,0
1987,0
1988,0
1989,0
1990,495
1991,1016
1992,1022
1993,1022
1994,1022
1995,1022
1996,1023
1997,1022
1998,1022
1999,1022
2000,940
2001,609
2002,103
2003,0
2004,0
2005,0
2006,0
2007,0
2008,0
2009,0
2010,489
2011,1013
2012,1022
2013,1022
2014,1022
2015,1022
2016,1023
2017,1022
2018,1022
2019,1022
2020,938
2021,606
2022,103
2023,0
2024,0
2025,0
2026,0
2027,0
2028,0
2029,0
2030,491
2031,1014
2032,1022
2033,1023
2034,1023
2035,1022
2036,1022
2037,1022
2038,1022
2039,1022
2040,938
2041,606
2042,102
2043,0
2044,0
2045,0
2046,0
2047,0
2048,0
2049,0
2050,486
2051,1012
2052,1022
2053,1023
2054,1023
2055,1022
2056,1023
2057,1023
2058,1022
2059,1022
2060,947
2061,618
2062,113
2063,0
2064,0
2065,0
2066,0
2067,0
2068,0
2069,0
2070,481
2071,1009
2072,1022
2073,1022
2074,1023
2075,1023
2076,1022
2077,1022
2078,1022
2079,1022
2080,948
2081,618
2082,116
2083,0
2084,0
2085,0
2086,0
2087,0
2088,0
2089,0
2090,484
2091,1012
2092,1022
2093,1022
2094,1022
2095,1023
2096,1023
2097,1022
2098,1022
2099,1022
2100,943
2101,616
2102,112
2103,0
2104,0
2105,0
2106,0
2107,0
2108,0
2109,0
2110,480
2111,1010
2112,1022
2113,1022
2114,1022
2115,1022
2116,1022
2117,1022
2118,1022
2119,1022
2120,952
2121,624
2122,121
2123,0
2124,0
2125,0
2126,0
2127,0
2128,0
2129,0
2130,475
2131,1006
2132,1022
2133,1023
2134,1022
2135,1022
2136,1022
2137,1022
2138,1022
2139,1022
2140,943
2141,618
2142,117
2143,0
2144,0
2145,0
2146,0
2147,0
2148,0
2149,0
2150,477
2151,1008
2152,1022
2153,1022
2154,1022
2155,1022
2156,1022
2157,1022
2158,1022
2159,1022
2160,945
2161,621
2162,120
2163,0
2164,0
2165,0
2166,0
2167,0
2168,0
2169,0
2170,468
2171,1002
2172,1022
2173,1022
2174,1022
2175,1022
2176,1022
2177,1022
2178,1022
2179,1022
2180,952
2181,627
2182,126
2183,0
2184,0
2185,0
2186,0
2187,0
2188,0
2189,0
2190,463
2191,998
2192,1022
2193,1023
2194,1022
2195,1023
2196,1023
2197,1022
2198,1022
2199,1022
2200,951
2201,627
2202,127
2203,0
2204,0
2205,0
2206,0
2207,0
2208,0
2209,0
2210,465
2211,998
2212,1022
2213,1022
2214,1022
2215,1022
2216,1022
2217,1022
2218,1022
2219,1022
2220,948
2221,627
2222,130
2223,0
2224,0
2225,0
2226,0
2227,0
2228,0
2229,0
2230,464
2231,1001
2232,1022
2233,1023
2234,1022
2235,1023
2236,1022
2237,1022
2238,1022
2239,1022
2240,959
2241,636
2242,137
2243,0
2244,0
2245,0
2246,0
2247,0
2248,0
2249,0
2250,461
2251,998
2252,1023
2253,1023
2254,1023
2255,1022
2256,1023
2257,1022
2258,1022
2259,1022
2260,956
2261,636
2262,138
2263,0
2264,0
2265,0
2266,0
2267,0
2268,0
2269,0
2270,454
2271,992
2272,1022
2273,1023
2274,1023
2275,1023
2276,1022
2277,1022
2278,1022
2279,1022
2280,953
2281,633
2282,136
2283,0
2284,0
2285,0
2286,0
2287,0
2288,0
2289,0
2290,446
2291,985
2292,1022
2293,1023
2294,1022
2295,1023
2296,1022
2297,1023
2298,1022
2299,1022
2300,956
2301,638
2302,140
2303,0
2304,0
2305,0
2306,0
2307,0
2308,0
2309,0
2310,453
2311,991
2312,1022
2313,1023
2314,1023
2315,1022
2316,1022
2317,1023
2318,1022
2319,1022
2320,952
2321,635
2322,138
2323,0
2324,0
2325,0
2326,0
2327,0
2328,0
2329,0
2330,447
2331,986
2332,1022
2333,1023
2334,1023
2335,1022
2336,1022
2337,1022
2338,1022
2339,1022
2340,954
2341,637
2342,140
2343,0
2344,0
2345,0
2346,0
2347,0
2348,0
2349,0
2350,440
2351,981
2352,1022
2353,1023
2354,1023
2355,1022
2356,1022
2357,1022
2358,1022
2359,1022
2360,956
2361,640
2362,145
2363,0
2364,0
2365,0
2366,0
2367,0
2368,0
2369,0
2370,444
2371,983
2372,1022
2373,1022
2374,1022
2375,1022
2376,1022
2377,1023
2378,1022
2379,1022
2380,957
2381,644
2382,151
2383,0
2384,0
2385,0
2386,0
2387,0
2388,0
2389,0
2390,439
2391,979
2392,1023
2393,1023
2394,1023
2395,1022
2396,1023
2397,1022
2398,1022
2399,1022
2400,960
2401,648
2402,154
2403,0
2404,0
2405,0
2406,0
2407,0
2408,0
2409,0
2410,435
2411,976
2412,1022
2413,1023
2414,1022
2415,1023
2416,1022
2417,1022
2418,1022
2419,1022
2420,962
2421,647
2422,156
2423,0
2424,0
2425,0
2426,0
2427,0
2428,0
2429,0
2430,435
2431,978
2432,1022
2433,1023
2434,1023
2435,1022
2436,1022
2437,1022
2438,1022
2439,1022
2440,961
2441,650
2442,158
2443,0
2444,0
2445,0
2446,0
2447,0
2448,0
2449,0
2450,432
2451,975
2452,1022
2453,1023
2454,1022
2455,1022
2456,1022
2457,1022
2458,1022
2459,1022
2460,963
2461,653
2462,162
2463,0
2464,0
2465,0
2466,0
2467,0
2468,0
2469,0
2470,426
2471,971
2472,1022
2473,1022
2474,1022
2475,1023
2476,1022
2477,1023
2478,1022
2479,1022
2480,966
2481,658
2482,167
2483,0
2484,0
2485,0
2486,0
2487,0
2488,0
2489,0
2490,422
2491,967
2492,1022
2493,1023
2494,1023
2495,1022
2496,1022
2497,1023
2498,1022
2499,1022
2500,965
2501,658
2502,167
2503,0
2504,0
2505,0
2506,0
2507,0
2508,0
2509,0
2510,424
2511,969
2512,1023
2513,1023
2514,1022
2515,1023
2516,1022
2517,1022
2518,1022
2519,1022
2520,964
2521,657
2522,167
2523,0
2524,0
2525,0
2526,0
2527,0
2528,0
2529,0
2530,416
2531,963
2532,1022
2533,1022
2534,1023
2535,1022
2536,1023
2537,1022
2538,1022
2539,1022
2540,963
2541,656
2542,166
2543,0
2544,0
2545,0
2546,0
2547,0
2548,0
2549,0
2550,415
2551,960
2552,1022
2553,1022
2554,1023
2555,1022
2556,1023
2557,1023
2558,1022
2559,1022
2560,963
2561,659
2562,172
2563,0
2564,0
2565,0
2566,0
2567,0
2568,0
2569,0
2570,420
2571,966
2572,1022
2573,1023
2574,1022
2575,1022
2576,1022
2577,1023
2578,1022
2579,1022
2580,966
2581,661
2582,177
2583,0
2584,0
2585,0
2586,0
2587,0
2588,0
2589,0
2590,415
2591,960
2592,1023
2593,1022
2594,1022
2595,1022
2596,1022
2597,1022
2598,1022
2599,1022
2600,963
2601,661
2602,173
2603,0
2604,0
2605,0
2606,0
2607,0
2608,0
2609,0
2610,411
2611,960
2612,1022
2613,1023
2614,1023
2615,1023
2616,1023
2617,1023
2618,1022
2619,1022
2620,966
2621,662
2622,176
2623,0
2624,0
2625,0
2626,0
2627,0
2628,0
2629,0
2630,402
2631,949
2632,1022
2633,1023
2634,1023
2635,1022
2636,1022
2637,1023
2638,1022
2639,1022
2640,973
2641,672
2642,188
2643,0
2644,0
2645,0
2646,0
2647,0
2648,0
2649,0
2650,406
2651,956
2652,1022
2653,1023
2654,1022
2655,1023
2656,1022
2657,1022
2658,1022
2659,1022
2660,967
2661,668
2662,184
2663,0
2664,0
2665,0
2666,0
2667,0
2668,0
2669,0
2670,404
2671,952
2672,1022
2673,1022
2674,1022
2675,1023
2676,1023
2677,1022
2678,1022
2679,1022
2680,972
2681,673
2682,188
2683,0
2684,0
2685,0
2686,0
2687,0
2688,0
2689,0
2690,399
2691,948
2692,1023
2693,1022
2694,1022
2695,1023
2696,1022
2697,1022
2698,1022
2699,1022
2700,971
2701,674
2702,192
2703,0
2704,0
2705,0
2706,0
2707,0
2708,0
2709,0
2710,400
2711,950
2712,1022
2713,1022
2714,1023
2715,1022
2716,1022
2717,1022
2718,1022
2719,1022
2720,969
2721,671
2722,187
2723,0
2724,0
2725,0
2726,0
2727,0
2728,0
2729,0
2730,391
2731,942
2732,1022
2733,1022
2734,1022
2735,1022
2736,1023
2737,1022
2738,1022
2739,1022
2740,974
2741,677
2742,197
2743,0
2744,0
2745,0
2746,0
2747,0
2748,0
2749,0
2750,386
2751,938
2752,1022
2753,1022
2754,1023
